dst_port,protocol,duration,total_bytes,total_packets,fwd_pkts,fwd_bytes,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_len_min,fwd_pkt_len_max,fwd_iat_mean,fwd_iat_std,fwd_iat_min,fwd_iat_max,fwd_syn,fwd_ack,fwd_fin,fwd_rst,fwd_psh,fwd_urg,bwd_pkts,bwd_bytes,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_len_min,bwd_pkt_len_max,bwd_iat_mean,bwd_iat_std,bwd_iat_min,bwd_iat_max,bwd_syn,bwd_ack,bwd_fin,bwd_rst,bwd_psh,bwd_urg,bytes_per_second,packets_per_second,fwd_bytes_per_second,bwd_bytes_per_second,down_up_ratio,flow_pkt_asymmetry,flow_byte_asymmetry,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_q1,pkt_len_q3,pkt_len_skew,pkt_len_entropy,small_pkt_ratio,large_pkt_ratio,iat_mean,iat_std,iat_min,iat_max,burstiness,burst_count,mean_burst_duration,direction_switches,src_port_ephemeral,is_well_known_dst_port,is_complete_handshake,handshake_ratio,has_tls,tls_version,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,fingerprint_source,has_sni,cipher_suite,dns_query_count,dns_query_types,dns_unique_queries,http_request_count,http_unique_hosts,http_unique_uris,label,fingerprint_final,fingerprint_method
443,TCP,17.454915,4390,23,12,1283,106.9167,78.6823,54.0,299.0,1.58681,4.138042,6e-05,14.592032,1,10,1,2,4,0,11,3107,282.4545,430.7035,54.0,1514.0,1.745469,4.371884,2.4e-05,14.792323,1,11,1,0,5,0,251.5051,1.3177,73.5037,178.0014,2.4198,0.0435,-0.4155,190.8696,315.6563,54.0,1514.0,54.0,176.0,3.3529,2.7856,0.6087,0.0435,0.793405,3.029444,2.4e-05,14.592032,3.8183,4,0.189169,12,1,1,1,0.087,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.773186,3943,17,8,977,122.125,95.2529,54.0,331.0,0.396169,0.612683,0.000179,1.735817,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.32154,0.566164,5.8e-05,1.735544,1,9,0,0,4,0,1421.8303,6.1301,352.3024,1069.528,3.0327,-0.0588,-0.5044,231.9412,359.0277,54.0,1514.0,54.0,188.0,2.7539,2.8138,0.5294,0.0588,0.173324,0.429459,3.6e-05,1.735544,2.4778,3,0.152503,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.852624,3927,17,8,961,120.125,90.9154,54.0,315.0,0.407518,0.637281,0.000167,1.812535,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.331637,0.591024,3.5e-05,1.812245,1,9,0,0,4,0,1376.6273,5.9594,336.8828,1039.7445,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.178289,0.447593,3.5e-05,1.812245,2.5105,3,0.149675,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.843574,3927,17,8,961,120.125,90.9154,54.0,315.0,0.406225,0.638083,0.000257,1.820449,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.330395,0.592108,5.4e-05,1.820124,1,9,0,0,4,0,1381.0085,5.9784,337.955,1043.0536,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.177723,0.448093,5.4e-05,1.820124,2.5213,3,0.15136,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.749233,3873,16,7,907,129.5714,93.448,54.0,315.0,0.458205,0.713411,0.00017,1.904087,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.343619,0.61969,3.2e-05,1.90387,1,9,0,0,4,0,1408.7566,5.8198,329.9102,1078.8464,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.183282,0.483926,3.2e-05,1.90387,2.6403,3,0.084488,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.813568,3927,17,8,961,120.125,90.9154,54.0,315.0,0.401938,0.622952,0.000222,1.764765,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.326611,0.576075,5.9e-05,1.764505,1,9,0,0,4,0,1395.7367,6.0422,341.5592,1054.1775,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.175848,0.436868,5.9e-05,1.764505,2.4843,3,0.151719,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.813072,3927,17,8,961,120.125,90.9154,54.0,315.0,0.401867,0.625912,0.000206,1.778366,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.326607,0.579414,3.8e-05,1.778139,1,9,0,0,4,0,1395.9828,6.0432,341.6194,1054.3633,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.175817,0.439069,3.8e-05,1.778139,2.4973,3,0.152001,8,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.842556,3927,17,8,961,120.125,90.9154,54.0,315.0,0.406079,0.636098,0.000166,1.812043,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.330244,0.589863,4.7e-05,1.811806,1,9,0,0,4,0,1381.5031,5.9805,338.076,1043.4271,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.17766,0.446589,4.4e-05,1.811806,2.5137,3,0.151463,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,9.463061,5044,23,11,1384,125.8182,101.3552,54.0,331.0,0.946306,1.633598,0.000164,5.559255,1,10,0,0,4,0,12,3660,305.0,409.2658,54.0,1514.0,0.842102,1.636665,3.6e-05,5.759758,1,12,0,0,6,0,533.0199,2.4305,146.2529,386.767,2.6426,-0.0435,-0.4512,219.3043,316.7254,54.0,1514.0,54.0,272.0,3.0655,2.9053,0.5217,0.0435,0.430139,1.187164,3.6e-05,5.559255,2.76,5,0.170602,14,1,1,0,0.087,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.873269,3927,17,8,961,120.125,90.9154,54.0,315.0,0.410467,0.64316,0.000168,1.83081,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.334142,0.596123,3.5e-05,1.830605,1,9,0,0,4,0,1366.7359,5.9166,334.4622,1032.2737,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.179579,0.45139,3.5e-05,1.830605,2.5136,3,0.152481,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.793152,3927,17,8,961,120.125,90.9154,54.0,315.0,0.399022,0.619436,0.000238,1.757683,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.3241,0.573312,3.6e-05,1.757478,1,9,0,0,4,0,1405.9385,6.0863,344.0557,1061.8828,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.174572,0.434611,3.6e-05,1.757478,2.4896,3,0.150531,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.640361,3873,16,7,907,129.5714,93.448,54.0,315.0,0.44006,0.679464,0.000301,1.806269,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.330007,0.588159,3.9e-05,1.805991,1,9,0,0,4,0,1466.8449,6.0598,343.5136,1123.3312,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.176024,0.459989,3.8e-05,1.805991,2.6132,3,0.085228,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.822451,3943,17,8,977,122.125,95.2529,54.0,331.0,0.403207,0.62593,0.000196,1.774147,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.327842,0.578813,3.9e-05,1.773841,1,9,0,0,4,0,1397.0127,6.0231,346.153,1050.8597,3.0327,-0.0588,-0.5044,231.9412,359.0277,54.0,1514.0,54.0,188.0,2.7539,2.8138,0.5294,0.0588,0.176403,0.438881,3.9e-05,1.773841,2.4879,3,0.15222,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.822664,3927,17,8,961,120.125,90.9154,54.0,315.0,0.403238,0.627367,0.000208,1.781295,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.32775,0.581161,5.3e-05,1.781008,1,9,0,0,4,0,1391.2389,6.0227,340.4585,1050.7804,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.176417,0.440416,4e-05,1.781008,2.4965,3,0.150115,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.509638,3873,16,7,907,129.5714,93.448,54.0,315.0,0.418273,0.645061,0.000168,1.714235,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.313673,0.557204,3.7e-05,1.713962,1,9,0,0,4,0,1543.2505,6.3754,361.4067,1181.8438,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.167309,0.435964,3.7e-05,1.713962,2.6057,3,0.085297,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,3.634592,4958,22,10,1314,131.4,100.6093,54.0,315.0,0.403844,0.568197,0.000183,1.73015,1,9,0,0,4,0,12,3644,303.6667,409.0844,54.0,1514.0,0.312223,0.497324,4.3e-05,1.729873,1,12,0,0,6,0,1364.1146,6.0529,361.5261,1002.5885,2.7711,-0.0909,-0.4699,225.3636,321.3106,54.0,1514.0,54.0,272.0,3.0171,2.9808,0.5,0.0455,0.173076,0.39059,4.1e-05,1.729873,2.2568,4,0.17727,12,1,1,0,0.0909,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.613078,3873,16,7,907,129.5714,93.448,54.0,315.0,0.435513,0.668355,0.000251,1.770975,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.326597,0.577341,3.2e-05,1.770709,1,9,0,0,4,0,1482.1601,6.123,347.1002,1135.0599,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.174205,0.452004,3.2e-05,1.770709,2.5947,3,0.086047,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.842043,3927,17,8,961,120.125,90.9154,54.0,315.0,0.406006,0.636439,0.000179,1.814169,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.330214,0.591049,3.7e-05,1.813924,1,9,0,0,4,0,1381.7525,5.9816,338.137,1043.6155,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.177628,0.447366,3.7e-05,1.813924,2.5186,3,0.149039,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.636988,3873,16,7,907,129.5714,93.448,54.0,315.0,0.439498,0.675817,0.000251,1.792319,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.329581,0.584537,3.5e-05,1.791974,1,9,0,0,4,0,1468.7211,6.0675,343.953,1124.7681,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.175799,0.457442,3.5e-05,1.791974,2.6021,3,0.084653,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.882929,3943,17,8,977,122.125,95.2529,54.0,331.0,0.411847,0.649629,0.000181,1.855603,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.335321,0.603814,4e-05,1.855396,1,9,0,0,4,0,1367.7062,5.8968,338.8915,1028.8148,3.0327,-0.0588,-0.5044,231.9412,359.0277,54.0,1514.0,54.0,188.0,2.7539,2.8138,0.5294,0.0588,0.180183,0.456673,4e-05,1.855396,2.5345,3,0.150155,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.782638,3943,17,8,977,122.125,95.2529,54.0,331.0,0.39752,0.615032,0.000158,1.742028,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.322803,0.568961,3.6e-05,1.741766,1,9,0,0,4,0,1417.0007,6.1093,351.1057,1065.895,3.0327,-0.0588,-0.5044,231.9412,359.0277,54.0,1514.0,54.0,188.0,2.7539,2.8138,0.5294,0.0588,0.173915,0.431519,3.6e-05,1.741766,2.4812,3,0.149724,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.718203,3873,16,7,907,129.5714,93.448,54.0,315.0,0.453034,0.693392,0.000252,1.834166,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.339735,0.599474,5.1e-05,1.833837,1,9,0,0,4,0,1424.8384,5.8862,333.6763,1091.1621,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.181214,0.469443,5.1e-05,1.833837,2.5906,3,0.085779,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.892201,3927,17,8,961,120.125,90.9154,54.0,315.0,0.413172,0.648322,0.000233,1.846272,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.336484,0.601428,3.5e-05,1.846018,1,9,0,0,4,0,1357.7894,5.8779,332.2729,1025.5166,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.180763,0.455292,3.5e-05,1.846018,2.5187,3,0.15158,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.812382,3927,17,8,961,120.125,90.9154,54.0,315.0,0.401769,0.626281,0.000161,1.780077,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.326554,0.579795,4.7e-05,1.779814,1,9,0,0,4,0,1396.3253,6.0447,341.7032,1054.622,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.175774,0.439311,3.6e-05,1.779814,2.4993,3,0.15192,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.654447,3873,16,7,907,129.5714,93.448,54.0,315.0,0.442408,0.68507,0.000213,1.823818,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.331764,0.59348,4e-05,1.823575,1,9,0,0,4,0,1459.061,6.0276,341.6908,1117.3702,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.176963,0.46393,4e-05,1.823575,2.6216,3,0.085251,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.629627,3873,16,7,907,129.5714,93.448,54.0,315.0,0.438271,0.673942,0.000153,1.787304,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.328667,0.58242,3.2e-05,1.787027,1,9,0,0,4,0,1472.8325,6.0845,344.9158,1127.9166,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.175308,0.455837,3.2e-05,1.787027,2.6002,3,0.086185,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.893317,3895,17,8,929,116.125,89.054,54.0,315.0,0.413331,0.649695,0.000211,1.85162,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.336691,0.602741,4.3e-05,1.851356,1,9,0,0,4,0,1346.2058,5.8756,321.0848,1025.121,3.1892,-0.0588,-0.523,229.1176,359.155,54.0,1514.0,54.0,188.0,2.7734,2.8138,0.5294,0.0588,0.180832,0.456195,4.3e-05,1.851356,2.5228,3,0.151901,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,29.881748,470,6,4,350,87.5,51.3298,54.0,176.0,9.960583,14.086091,0.000161,29.881324,1,3,0,1,1,0,2,120,60.0,6.0,54.0,66.0,0.000409,0.0,0.000409,0.000409,1,2,0,0,0,0,15.7287,0.2008,11.7128,4.0158,0.3419,0.3333,0.4894,78.3333,44.0063,54.0,176.0,54.0,66.0,1.7301,1.4591,0.8333,0.0,5.97635,11.952445,6.1e-05,29.881239,2.0,2,0.000255,4,1,1,1,0.3333,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,20.478536,64297,76,24,2315,96.4583,86.0934,54.0,315.0,0.890371,1.577366,0.000231,5.759592,1,23,0,0,5,0,52,61982,1191.9615,567.582,54.0,1514.0,0.397612,1.154734,5e-06,5.761574,1,52,0,0,13,0,3139.7264,3.7112,113.0452,3026.6812,26.7625,-0.3684,-0.928,846.0132,694.3097,54.0,1514.0,54.0,1514.0,-0.1327,2.1398,0.3289,0.5263,0.273047,0.953987,5e-06,5.759592,3.4939,8,0.382883,36,1,1,0,0.0263,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.63088,3873,16,7,907,129.5714,93.448,54.0,315.0,0.43848,0.675998,0.000199,1.795559,1,6,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.32883,0.584528,3.3e-05,1.795296,1,9,0,0,4,0,1472.131,6.0816,344.7516,1127.3794,3.2665,-0.125,-0.5316,242.0625,367.0064,54.0,1514.0,54.0,209.0,2.6632,2.9056,0.5,0.0625,0.175392,0.457304,3.3e-05,1.795296,2.6073,3,0.086469,8,1,1,0,0.125,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.762935,3927,17,8,961,120.125,90.9154,54.0,315.0,0.394705,0.611344,0.000203,1.733819,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.320309,0.565598,4.9e-05,1.733544,1,9,0,0,4,0,1421.3147,6.1529,347.8185,1073.4961,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.172683,0.428874,4.9e-05,1.733544,2.4836,3,0.15034,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.79311,3927,17,8,961,120.125,90.9154,54.0,315.0,0.399016,0.620014,0.000189,1.760534,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.324074,0.574595,3.6e-05,1.760297,1,9,0,0,4,0,1405.9597,6.0864,344.0609,1061.8987,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.174569,0.435452,3.6e-05,1.760297,2.4944,3,0.148797,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.823315,3927,17,8,961,120.125,90.9154,54.0,315.0,0.403331,0.626878,0.000196,1.778629,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.327819,0.580051,3.6e-05,1.778403,1,9,0,0,4,0,1390.9181,6.0213,340.38,1050.5381,3.0832,-0.0588,-0.5106,231.0,358.7877,54.0,1514.0,54.0,188.0,2.7668,2.8138,0.5294,0.0588,0.176457,0.439698,3.6e-05,1.778403,2.4918,3,0.152206,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
443,TCP,2.85298,3943,17,8,977,122.125,95.2529,54.0,331.0,0.407569,0.620117,0.000255,1.730055,1,7,0,0,3,0,9,2966,329.5556,463.8602,54.0,1514.0,0.33155,0.570041,3.5e-05,1.729757,1,9,0,0,4,0,1382.0637,5.9587,342.4489,1039.6147,3.0327,-0.0588,-0.5044,231.9412,359.0277,54.0,1514.0,54.0,188.0,2.7539,2.8138,0.5294,0.0588,0.178311,0.433757,3.5e-05,1.729757,2.4326,3,0.152024,10,1,1,0,0.1176,1,,12,2,t10i120200_d94e65cdb899_33a13ba74d1c,10,12,2,0,0,a1834ba4714ad4767c0eaa94a9f32dd2,ja4,0,0x2f,0,0,0,0,0,0,trickbot,t10i120200_d94e65cdb899_33a13ba74d1c,ja4
